image_path,x1,y1,x2,y2,category,image_id,split,category_old,x1_modified,y1_modified,x2_modified,y2_modified
img/Contrast_Mesh-Paneled_Tee/img_00000011.jpg,22,58,226,284,5,73395,val,18,22.0,58.0,226.0,284.0
img/Maxi_Dolman_Cardigan/img_00000012.jpg,15,26,169,135,1,118641,val,6,15.0,26.0,169.0,135.0
img/Striped_Athletic_Jacket/img_00000008.jpg,6,6,284,262,0,41504,val,11,6.0,6.0,284.0,262.0
img/Embroidered_Pintucked_Blouse/img_00000040.jpg,11,71,168,248,4,18548,val,3,11.0,71.0,168.0,248.0
img/Two-Pocket_Cardigan/img_00000018.jpg,51,98,159,266,1,54550,val,6,51.0,98.0,159.0,266.0
img/Contrast-Paneled_Dolman_Blouse/img_00000088.jpg,26,63,139,170,4,12801,val,3,26.0,63.0,139.0,170.0
img/Slub_Knit_Cotton_Tee/img_00000031.jpg,11,79,220,263,5,35593,val,18,11.0,79.0,220.0,263.0
img/Joe_Cool_Cardigan/img_00000022.jpg,60,56,142,162,1,107546,val,6,60.0,56.0,142.0,162.0
img/Geometric_Button-Down_Blouse/img_00000004.jpg,42,87,221,300,4,21754,val,3,42.0,87.0,221.0,300.0
img/Asymmetrical_Hem_Tee/img_00000029.jpg,40,68,167,248,5,90922,val,18,40.0,68.0,167.0,248.0
img/Cable_Knit_Striped_Sweater/img_00000020.jpg,1,25,240,300,2,59944,val,16,1.0,25.0,240.0,300.0
img/Fuzzy_Hooded_Toggle_Cardigan/img_00000031.jpg,34,67,140,284,1,97563,val,6,34.0,67.0,140.0,284.0
img/Wander_With_Love_Tank/img_00000046.jpg,26,5,241,300,3,57390,val,17,26.0,5.0,241.0,300.0
img/Tartan_Plaid_Cuffed-Sleeve_Tee/img_00000010.jpg,31,73,212,253,5,47260,val,18,31.0,73.0,212.0,253.0
img/Crochet-Trimmed_Rose_Print_Blouse/img_00000038.jpg,46,79,248,272,4,14622,val,3,46.0,79.0,248.0,272.0
img/Basic_Tank/img_00000045.jpg,38,46,168,300,3,103469,val,17,38.0,46.0,168.0,300.0
img/Camouflage_Print_Shirt_Jacket/img_00000031.jpg,32,58,135,182,0,62149,val,11,32.0,58.0,135.0,182.0
img/Floral_Cropped_Sweater_Tank/img_00000028.jpg,39,23,272,300,3,93520,val,17,39.0,23.0,272.0,300.0
img/Crochet-Trimmed_Muscle_Tee/img_00000011.jpg,25,56,114,239,5,76547,val,18,25.0,56.0,114.0,239.0
img/Braided_T-Back_Tank/img_00000052.jpg,40,67,172,297,3,40827,val,17,40.0,67.0,172.0,297.0
img/Lost_&_Found_Wool-Blend_Sweater/img_00000053.jpg,35,53,169,284,2,115472,val,16,35.0,53.0,169.0,284.0
img/Chevron_Pattern_Cardigan/img_00000008.jpg,56,76,246,261,1,63658,val,6,56.0,76.0,246.0,261.0
img/Tiered_Tie-Front_Cardigan/img_00000036.jpg,44,94,216,274,1,51163,val,6,44.0,94.0,216.0,274.0
img/Fitted_Ribbed-Knit_Sweater/img_00000024.jpg,73,50,125,146,2,92922,val,16,73.0,50.0,125.0,146.0
img/Duo-Stripe_Tee/img_00000022.jpg,1,17,300,300,5,84864,val,18,1.0,17.0,300.0,300.0
img/Drop-Sleeve_V-Neck_Sweater/img_00000018.jpg,28,72,149,300,2,84676,val,16,28.0,72.0,149.0,300.0
img/Open-Knit_Poncho_Sweater/img_00000024.jpg,101,45,300,235,2,125611,val,16,101.0,45.0,300.0,235.0
img/Ribbed_Turtleneck_Sweater/img_00000040.jpg,22,44,171,276,2,135180,val,16,22.0,44.0,171.0,276.0
img/Iconic_V-Neck_Cardigan/img_00000037.jpg,45,106,140,271,1,106848,val,6,45.0,106.0,140.0,271.0
img/Batwing_Fringe_Cardigan/img_00000004.jpg,51,46,136,236,1,104414,val,6,51.0,46.0,136.0,236.0
img/Classic_Cropped_Sweater/img_00000048.jpg,50,51,144,161,2,67508,val,16,50.0,51.0,144.0,161.0
img/Floral_Print_Racerback_Tank/img_00000052.jpg,42,63,140,257,3,94481,val,17,42.0,63.0,140.0,257.0
img/Colorblocked_Tribal_Print_Blouse/img_00000029.jpg,9,80,200,273,4,12631,val,3,9.0,80.0,200.0,273.0
img/Sheer_Sequin_Tank/img_00000007.jpg,8,72,135,269,3,32903,val,17,8.0,72.0,135.0,269.0
img/Fitted_V-Neck_Cardigan/img_00000052.jpg,18,38,224,300,1,93009,val,6,18.0,38.0,224.0,300.0
img/BRB_Graphic_Tee/img_00000012.jpg,1,7,300,300,5,93403,val,18,1.0,7.0,300.0,300.0
img/Tropical_Print_Tank/img_00000028.jpg,27,54,177,297,3,53271,val,17,27.0,54.0,177.0,297.0
img/Embroidered_Self-Tie_Blouse/img_00000003.jpg,14,57,121,178,4,18639,val,3,14.0,57.0,121.0,178.0
img/Arrow-Printed_Tee/img_00000038.jpg,18,21,283,292,5,89456,val,18,18.0,21.0,283.0,292.0
img/Floral_Cropped_Sweater_Tank/img_00000002.jpg,59,44,141,156,3,93494,val,17,59.0,44.0,141.0,156.0
img/Longline_Satin_Jacket/img_00000002.jpg,36,62,160,300,0,114355,val,11,36.0,62.0,160.0,300.0
img/Cropped_Baseball_Raglan_Tee/img_00000049.jpg,131,40,300,291,5,77098,val,18,131.0,40.0,300.0,291.0
img/Floral_Print_Bomber_Jacket/img_00000033.jpg,58,53,146,164,0,94187,val,11,58.0,53.0,146.0,164.0
img/Slouchy_Twill_Utility_Jacket/img_00000030.jpg,44,76,144,258,0,35301,val,11,44.0,76.0,144.0,258.0
img/Stretch_Knit_Tank/img_00000004.jpg,86,69,201,274,3,40848,val,17,86.0,69.0,201.0,274.0
img/If_Not_Now_Graphic_Muscle_Tee/img_00000017.jpg,45,71,153,181,5,106895,val,18,45.0,71.0,153.0,181.0
img/Crochet_Racerback_Tank/img_00000038.jpg,103,38,149,143,3,76172,val,17,103.0,38.0,149.0,143.0
img/Tribal_Print_Tank/img_00000029.jpg,84,69,204,290,3,52606,val,17,84.0,69.0,204.0,290.0
img/Petal-Sleeved_Blouse/img_00000005.jpg,63,65,226,194,4,27791,val,3,63.0,65.0,226.0,194.0
img/DEFYANT_Faux-Leather_Paneled_Mesh_Tee/img_00000027.jpg,11,14,148,205,5,79223,val,18,11.0,14.0,148.0,205.0
img/Faux_Pearl_Knit_Cardigan/img_00000008.jpg,19,67,175,300,1,91083,val,6,19.0,67.0,175.0,300.0
img/Hooded_Cardigan/img_00000029.jpg,41,90,169,270,1,104537,val,6,41.0,90.0,169.0,270.0
img/Longline_Striped_Cardigan/img_00000001.jpg,23,1,285,300,1,114507,val,6,23.0,1.0,285.0,300.0
img/Boxy_Utility_Jacket/img_00000027.jpg,38,63,180,276,0,39267,val,11,38.0,63.0,180.0,276.0
img/Vented_Back_Tank/img_00000001.jpg,41,56,216,271,3,56617,val,17,41.0,56.0,216.0,271.0
img/Heathered_Raglan_Sweater/img_00000043.jpg,62,92,157,215,2,102221,val,16,62.0,92.0,157.0,215.0
img/I_Need_Coffee_Tee/img_00000049.jpg,1,7,250,300,5,106700,val,18,1.0,7.0,250.0,300.0
img/Striped_Geo_Print_Tee/img_00000047.jpg,30,64,174,215,5,43282,val,18,30.0,64.0,174.0,215.0
img/Striped_Waffle_Knit_Sweater/img_00000029.jpg,37,62,219,289,2,46119,val,16,37.0,62.0,219.0,289.0
img/Chunky_Knit_Tassel_Cardigan/img_00000027.jpg,61,31,139,187,1,65460,val,6,61.0,31.0,139.0,187.0
img/Striped_Pocket_Tee/img_00000023.jpg,106,61,200,182,5,44764,val,18,106.0,61.0,200.0,182.0
img/Sleek_Woven_Pocket_Blouse/img_00000052.jpg,33,69,278,300,4,1087,val,3,33.0,69.0,278.0,300.0
img/Floral_Lace-Paneled_Tee/img_00000038.jpg,20,53,156,233,5,94094,val,18,20.0,53.0,156.0,233.0
img/Favorite_Relaxed_Fit_Tank/img_00000002.jpg,57,1,249,300,3,92245,val,17,57.0,1.0,249.0,300.0
img/Abstract-Stripe_Fuzzy_Sweater/img_00000024.jpg,24,55,180,238,2,80896,val,16,24.0,55.0,180.0,238.0
img/EPTM._Quilted_Colorblock_Baseball_Jacket/img_00000031.jpg,13,58,158,235,0,84993,val,11,13.0,58.0,158.0,235.0
img/Striped_Textured_Sweater/img_00000028.jpg,103,40,194,147,2,45626,val,16,103.0,40.0,194.0,147.0
img/Open-Front_Shawl_Cardigan/img_00000042.jpg,1,21,178,237,1,125175,val,6,1.0,21.0,178.0,237.0
img/V-Neck_Tank/img_00000037.jpg,146,11,297,266,3,55639,val,17,146.0,11.0,297.0,266.0
img/Distressed_Dolman_Tee/img_00000006.jpg,83,57,261,258,5,81371,val,18,83.0,57.0,261.0,258.0
img/Boxy_Knit_Sweater/img_00000001.jpg,22,17,214,257,2,138381,val,16,22.0,17.0,214.0,257.0
img/Classic_Open-Front_Cardigan/img_00000025.jpg,32,51,216,300,1,68663,val,6,32.0,51.0,216.0,300.0
img/Crochet_Lace-Trimmed_Sweater/img_00000016.jpg,17,100,184,258,2,75841,val,16,17.0,100.0,184.0,258.0
img/Embroidered_Lace-Paneled_Longline_Cardigan/img_00000003.jpg,67,40,120,229,1,86436,val,6,67.0,40.0,120.0,229.0
img/Dolphin_Hem_Blouse/img_00000025.jpg,64,84,230,218,4,16065,val,3,64.0,84.0,230.0,218.0
img/Married_To_The_Mob_Shopping_Tank/img_00000010.jpg,1,82,300,199,3,118417,val,17,1.0,82.0,300.0,199.0
img/Sorry_Im_Late_Ringer_Tee/img_00000040.jpg,1,15,214,170,5,37507,val,18,1.0,15.0,214.0,170.0
img/Ribbed_Shawl_Cardigan/img_00000042.jpg,1,39,217,300,1,134961,val,6,1.0,39.0,217.0,300.0
img/Boxy_Pocket_Tee/img_00000060.jpg,69,73,211,231,5,34221,val,18,69.0,73.0,211.0,231.0
img/Cozy_Abstract_Cardigan/img_00000021.jpg,104,45,204,201,1,74693,val,6,104.0,45.0,204.0,201.0
img/Embroidered_Split_Neck_Peasant_Blouse/img_00000027.jpg,23,85,231,289,4,18756,val,3,23.0,85.0,231.0,289.0
img/Slouchy_Fuzzy_Knit_Cardigan/img_00000039.jpg,1,75,204,226,1,35081,val,6,1.0,75.0,204.0,226.0
img/Crochet_Maxi_Cardigan/img_00000041.jpg,8,47,214,289,1,75934,val,6,8.0,47.0,214.0,289.0
img/Collarless_Faux_Fur_Jacket/img_00000040.jpg,1,1,191,295,0,70966,val,11,1.0,1.0,191.0,295.0
img/Nautical_Striped_Sweater/img_00000027.jpg,39,128,202,289,2,122560,val,16,39.0,128.0,202.0,289.0
img/Pintucked_Rose_Print_Blouse/img_00000065.jpg,1,47,200,220,4,28616,val,3,1.0,47.0,200.0,220.0
img/Marled_Knit_Dolman_Cardigan/img_00000004.jpg,80,86,259,295,1,117314,val,6,80.0,86.0,259.0,295.0
img/Collared_Drawstring_Jacket/img_00000018.jpg,25,70,182,259,0,70650,val,11,25.0,70.0,182.0,259.0
img/Crochet-Back_Tank/img_00000034.jpg,16,1,167,300,3,76232,val,17,16.0,1.0,167.0,300.0
img/Colorblocked_Track_Jacket/img_00000023.jpg,1,1,274,300,0,73104,val,11,1.0,1.0,274.0,300.0
img/Ombr&eacute;_High-Slit_Tank/img_00000006.jpg,29,60,144,196,3,124105,val,17,29.0,60.0,144.0,196.0
img/Scuba_Mesh_Athletic_Jacket/img_00000003.jpg,27,63,227,257,0,138090,val,11,27.0,63.0,227.0,257.0
img/Scoop_Neck_Slub_Knit_Tee/img_00000022.jpg,20,113,186,273,5,137710,val,18,20.0,113.0,186.0,273.0
img/Classic_Heathered_Sweater/img_00000033.jpg,68,90,218,283,2,68096,val,16,68.0,90.0,218.0,283.0
img/Abstract_Geo_Print_Tank/img_00000006.jpg,41,80,161,243,3,138946,val,17,41.0,80.0,161.0,243.0
img/Faux_Shearling_Hooded_Parka/img_00000025.jpg,25,55,205,300,0,91316,val,13,25.0,55.0,205.0,300.0
img/Seamless_Zip-Up_Track_Jacket/img_00000047.jpg,29,63,202,274,0,138282,val,11,29.0,63.0,202.0,274.0
img/Embroidered_Split_Neck_Peasant_Blouse/img_00000027.jpg,23,85,231,289,4,18756,val,3,23.0,85.0,231.0,289.0
img/Pleated_Peasant_Blouse/img_00000002.jpg,35,29,195,235,4,29050,val,3,35.0,29.0,195.0,235.0
img/Ruffled_Floral_Blouse/img_00000008.jpg,36,22,158,141,4,31413,val,3,36.0,22.0,158.0,141.0
img/Hooded_Chenille_Cardigan/img_00000036.jpg,9,63,191,228,1,104690,val,6,9.0,63.0,191.0,228.0
img/Two-Pocket_Cardigan/img_00000028.jpg,66,71,232,272,1,54560,val,6,66.0,71.0,232.0,272.0
img/Heathered_Mickey_Mouse_Tee/img_00000017.jpg,45,53,131,129,5,101832,val,18,45.0,53.0,131.0,129.0
img/Braided-Strap_Tour_Graphic_Tank/img_00000029.jpg,53,68,162,281,3,41261,val,17,53.0,68.0,162.0,281.0
img/Sleek_Woven_Pocket_Blouse/img_00000067.jpg,31,47,189,210,4,1102,val,3,31.0,47.0,189.0,210.0
img/Striped_V-Neck_Sweater/img_00000049.jpg,70,35,161,159,2,46014,val,16,70.0,35.0,161.0,159.0
img/Off-The-Shoulder_Blouse/img_00000135.jpg,39,88,200,275,4,26599,val,3,39.0,88.0,200.0,275.0
img/Sheer_Beaded_Blouse/img_00000065.jpg,14,73,86,157,4,32669,val,3,14.0,73.0,86.0,157.0
img/Rhinestone_Embellished_Shaggy_Sweater/img_00000021.jpg,184,3,300,202,2,133353,val,16,184.0,3.0,300.0,202.0
img/Draped_Shawl_Collar_Cardigan/img_00000054.jpg,45,38,255,300,1,83850,val,6,45.0,38.0,255.0,300.0
img/Pleated_Floral_Print_Blouse/img_00000012.jpg,159,165,300,276,4,28814,val,3,159.0,165.0,300.0,276.0
img/Marled_Dolphin_Hem_Sweater/img_00000026.jpg,70,78,233,284,2,116999,val,16,70.0,78.0,233.0,284.0
img/Dip-Dye_Tank/img_00000021.jpg,45,1,255,297,3,81019,val,17,45.0,1.0,255.0,297.0
img/Kaleidoscope_Woven_Tee/img_00000028.jpg,12,21,222,266,5,107627,val,18,12.0,21.0,222.0,266.0
img/Cutout_Bow_Blouse/img_00000085.jpg,109,40,194,158,4,15268,val,3,109.0,40.0,194.0,158.0
img/Floral_Crochet_Cutout_Blouse/img_00000004.jpg,1,14,278,296,4,20167,val,3,1.0,14.0,278.0,296.0
img/DARE_Muscle_Tee/img_00000049.jpg,69,73,165,195,5,79129,val,18,69.0,73.0,165.0,195.0
img/Heathered_Wool_Sweater/img_00000040.jpg,45,40,248,283,2,103078,val,16,45.0,40.0,248.0,283.0
img/Crochet-Trimmed_Sweater/img_00000025.jpg,39,64,170,210,2,76672,val,16,39.0,64.0,170.0,210.0
img/Classic_Cropped_Sweater/img_00000020.jpg,35,45,133,153,2,67480,val,16,35.0,45.0,133.0,153.0
img/Waffle_Knit_Cardigan/img_00000012.jpg,8,72,171,300,1,56836,val,6,8.0,72.0,171.0,300.0
img/Collared_Plaid_Blouse/img_00000112.jpg,94,46,195,136,4,11724,val,3,94.0,46.0,195.0,136.0
img/Galaxy_Print_Tee/img_00000078.jpg,26,69,176,259,5,97993,val,18,26.0,69.0,176.0,259.0
img/Ribbed_Shawl_Cardigan/img_00000028.jpg,15,33,159,252,1,134947,val,6,15.0,33.0,159.0,252.0
img/Cap-Sleeved_Turtleneck_Sweater/img_00000007.jpg,70,132,231,217,2,62438,val,16,70.0,132.0,231.0,217.0
img/Striped_Stretch-Knit_Tee/img_00000015.jpg,30,92,208,278,5,45434,val,18,30.0,92.0,208.0,278.0
img/Rose_Print_Woven_Cardigan/img_00000006.jpg,48,56,155,246,1,136183,val,6,48.0,56.0,155.0,246.0
img/Tab-Sleeved_Chiffon_Blouse/img_00000083.jpg,38,60,147,251,4,3397,val,3,38.0,60.0,147.0,251.0
img/Heathered_Seamless_Workout_Tank/img_00000032.jpg,64,48,126,219,3,102522,val,17,64.0,48.0,126.0,219.0
img/Floral_Lace_Maxi_Cardigan/img_00000050.jpg,7,17,193,298,1,93867,val,6,7.0,17.0,193.0,298.0
img/Zippered_Open-Front_Jacket/img_00000044.jpg,1,100,198,272,0,60641,val,11,1.0,100.0,198.0,272.0
img/Chiffon_Curved_Hem_Blouse/img_00000064.jpg,31,10,141,212,4,9458,val,3,31.0,10.0,141.0,212.0
img/Trimmed_Pocket_Tank/img_00000004.jpg,51,51,176,250,3,53098,val,17,51.0,51.0,176.0,250.0
img/Draped_Pocket_Kimono_Cardigan/img_00000002.jpg,55,106,149,198,1,83744,val,6,55.0,106.0,149.0,198.0
img/Boxy_Turtleneck_Sweater/img_00000076.jpg,69,49,227,289,2,39201,val,16,69.0,49.0,227.0,289.0
img/Collarless_Marled_Cardigan/img_00000002.jpg,52,62,176,191,1,71179,val,6,52.0,62.0,176.0,191.0
img/Layered-Collar_Sweater/img_00000007.jpg,42,61,209,228,2,111725,val,16,42.0,61.0,209.0,228.0
img/Draped_Longline_Cardigan/img_00000036.jpg,55,51,141,204,1,83568,val,6,55.0,51.0,141.0,204.0
img/Sateen_V-Neck_Dolphin_Blouse/img_00000074.jpg,38,35,159,196,4,32151,val,3,38.0,35.0,159.0,196.0
img/Faded_Tank/img_00000038.jpg,60,1,235,300,3,88301,val,17,60.0,1.0,235.0,300.0
img/Mesh_Panel_Tank/img_00000016.jpg,104,62,188,260,3,118974,val,17,104.0,62.0,188.0,260.0
img/Everyday_Open-Knit_Cardigan/img_00000010.jpg,68,74,236,295,1,87618,val,6,68.0,74.0,236.0,295.0
img/Style_Graphic_Racerback_Tank/img_00000045.jpg,31,45,91,150,3,46517,val,17,31.0,45.0,91.0,150.0
img/Zippered_Bomber_Jacket/img_00000007.jpg,1,53,179,219,0,60002,val,11,1.0,53.0,179.0,219.0
img/Hooded_Drape_Cardigan/img_00000039.jpg,175,11,300,300,1,104809,val,6,175.0,11.0,300.0,300.0
img/V-Cut_Fringe_Tank/img_00000016.jpg,64,63,198,212,3,55089,val,17,64.0,63.0,198.0,212.0
img/Striped_Crew_Neck_Sweater/img_00000060.jpg,1,59,200,250,2,42525,val,16,1.0,59.0,200.0,250.0
img/Tulip_Sleeve_Satin_Blouse/img_00000089.jpg,68,80,242,238,4,6225,val,3,68.0,80.0,242.0,238.0
img/Floral_Crochet_Sweater/img_00000023.jpg,43,40,193,266,2,93297,val,16,43.0,40.0,193.0,266.0
img/Striped_Slub_Knit_Tank/img_00000019.jpg,49,80,141,200,3,45269,val,17,49.0,80.0,141.0,200.0
img/Crochet-Trimmed_Batwing_Cardigan/img_00000033.jpg,63,60,177,183,1,76446,val,6,63.0,60.0,177.0,183.0
img/Boho_Doll_Crocheted_Cardigan/img_00000024.jpg,28,115,186,300,1,128948,val,6,28.0,115.0,186.0,300.0
img/Striped_Shawl_Collar_Cardigan/img_00000045.jpg,36,74,163,201,1,45218,val,6,36.0,74.0,163.0,201.0
img/Fringed_Tie-Dye_Racerback_Tank/img_00000007.jpg,1,1,225,300,3,97329,val,17,1.0,1.0,225.0,300.0
img/Crochet-Trimmed_Batwing_Cardigan/img_00000037.jpg,32,104,169,258,1,76450,val,6,32.0,104.0,169.0,258.0
img/Rolling_Stones_Graphic_Tee/img_00000025.jpg,1,1,300,286,5,135468,val,18,1.0,1.0,300.0,286.0
